,YEAR,TECHNOLOGY,FUEL,EMISSION,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedOperatingCost,NewCapacity,OperatingCost,ProductionByTechnology,RateOfProductionByTechnologyByMode,TotalCapacityAnnual,TotalDiscountedCost,TotalDiscountedCostByTechnology,TotalTechnologyAnnualActivity,UseByTechnology
227,2016,,E5IPPUPARAFFIN,,,,,,,,0.0028,,,,,,,,,,,
228,2016,,E5IPPUREFR_AC,,,,,,,,0.6055,,,,,,,,,,,
229,2016,,E5IPPUSF6_USE,,,,,,,,0.057,,,,,,,,,,,
230,2016,,,CO2e_IPPU,,1.3241916,,,,,,,,,,,,,,,,
231,2016,,,,,,,,,,,0.00012350667,,,,,,,0.0015608519,,,
232,2016,,,,,,,,,,,5.2931429e-05,,,,,,,0.0015608519,,,
233,2016,,,,,,,,,,,2.0952381e-07,,,,,,,0.0015608519,,,
234,2016,,,,,,,,,,,1.552381e-06,,,,,,,0.0015608519,,,
235,2016,,,,,,,,,,,5.2380952e-07,,,,,,,0.0015608519,,,
236,2016,,,,,,,,,,,2.8571429e-08,,,,,,,0.0015608519,,,
237,2016,,,,,,,,,,,2.3904762e-06,,,,,,,0.0015608519,,,
238,2016,,,,,,,,,,,1.9047619e-08,,,,,,,0.0015608519,,,
239,2016,,,,,,,,,,,2.6666667e-07,,,,,,,0.0015608519,,,
240,2016,,,,,,,,,,,5.7666667e-05,,,,,,,0.0015608519,,,
241,2016,,,,,,,,,,,1.2380952e-07,,,,,,,0.0015608519,,,
242,2016,,,,,,,,,,,2.8571429e-08,,,,,,,0.0015608519,,,
243,2016,,,,,,,,,,,3.2380952e-07,,,,,,,0.0015608519,,,
244,2016,,,,,,,,,,,5.4285714e-06,,,,,,,0.0015608519,,,
245,2016,,,,,,,,,,,0.00012350667,,,,,,,0.0015608519,,,
246,2016,,,,,,,,,,,0.0001764381,,,,,,,0.0015608519,,,
247,2016,,,,,,,,,,,0.0001764381,,,,,,,0.0015608519,,,
248,2016,,,,,,,,,,,2.0952381e-07,,,,,,,0.0015608519,,,
249,2016,,,,,,,,,,,1.552381e-06,,,,,,,0.0015608519,,,
250,2016,,,,,,,,,,,5.2380952e-07,,,,,,,0.0015608519,,,
251,2016,,,,,,,,,,,2.8571429e-08,,,,,,,0.0015608519,,,
252,2016,,,,,,,,,,,2.3904762e-06,,,,,,,0.0015608519,,,
253,2016,,,,,,,,,,,1.9047619e-08,,,,,,,0.0015608519,,,
254,2016,,,,,,,,,,,2.6666667e-07,,,,,,,0.0015608519,,,
255,2016,,,,,,,,,,,5.7666667e-05,,,,,,,0.0015608519,,,
256,2016,,,,,,,,,,,1.2380952e-07,,,,,,,0.0015608519,,,
257,2016,,,,,,,,,,,2.8571429e-08,,,,,,,0.0015608519,,,
258,2016,,,,,,,,,,,3.2380952e-07,,,,,,,0.0015608519,,,
259,2016,,,,,,,,,,,5.4285714e-06,,,,,,,0.0015608519,,,
260,2017,AEROSOLS,AEROSOLS,,,,,,,,,,,,,0.0002,0.0002,,,,,
261,2017,AEROSOLS,,CO2e_IPPU,,,,0.0002,,,,,,,,,,,,,,
262,2017,AEROSOLS,,,0.0002,,,,2e-08,2e-08,,,1.7703403e-08,0.0002,2e-08,,,0.0002,,3.5843992e-08,0.0002,
263,2017,CARBIDE_PROD,CARBIDE_PROD,,,,,,,,,,,,,0.0003,0.0003,,,,,
264,2017,CARBIDE_PROD,,CO2e_IPPU,,,,0.00033,,,,,,,,,,,,,,
265,2017,CARBIDE_PROD,,,0.0003,,,,3e-08,3e-08,,,2.6555104e-08,0.0003,3e-08,,,0.0003,,5.3765988e-08,0.0003,
266,2017,CARBONATE,CARBONATE,,,,,,,,,,,,,0.0101,0.0101,,,,,
267,2017,CARBONATE,,CO2e_IPPU,,,,0.00419049,,,,,,,,,,,,,,
268,2017,CARBONATE,,,0.0101,,,,1.01e-06,1.01e-06,,,8.9402184e-07,0.0101,1.01e-06,,,0.0101,,1.8101216e-06,0.0101,
269,2017,FIRE_PROT,FIRE_PROT,,,,,,,,,,,,,0.0006,0.0006,,,,,
270,2017,FIRE_PROT,,CO2e_IPPU,,,,0.0006,,,,,,,,,,,,,,
271,2017,FIRE_PROT,,,0.0006,,,,6e-08,6e-08,,,5.3110208e-08,0.0006,6e-08,,,0.0006,,1.0753198e-07,0.0006,
272,2017,FLUOR_GLASS,FLUOR_GLASS,,,,,,,,,,,,,0.002,0.002,,,,,
273,2017,FLUOR_GLASS,,CO2e_IPPU,,,,0.002,,,,,,,,,,,,,,
274,2017,FLUOR_GLASS,,,0.002,,,,2e-07,2e-07,,,1.7703403e-07,0.002,2e-07,,,0.002,,3.5843992e-07,0.002,
275,2017,GLASS_PROD,GLASS_PROD,,,,,,,,,,,,,0.0167,0.0167,,,,,
276,2017,GLASS_PROD,,CO2e_IPPU,,,,0.0167,,,,,,,,,,,,,,
277,2017,GLASS_PROD,,,0.0167,,,,1.67e-06,1.67e-06,,,1.4782341e-06,0.0167,1.67e-06,,,0.0167,,2.9929734e-06,0.0167,
278,2017,IMP_REFR_AC,REFR_AC,,,,,,,,,,,,,0.6336,0.6336,,,,,
279,2017,IMP_REFR_AC,,CO2e_IPPU,,,,0.6336,,,,,,,,,,,,,,
280,2017,IMP_REFR_AC,,,0.6336,,,,6.336e-05,6.336e-05,,,5.608438e-05,0.6336,6.336e-05,,,0.6336,,0.00011355377,0.6336,
281,2017,LIME_PROD,LIME_PROD,,,,,,,,,,,,,0.002,0.002,,,,,
282,2017,LIME_PROD,,CO2e_IPPU,,,,0.002,,,,,,,,,,,,,,
283,2017,LIME_PROD,,,99999.0,,,,2e-07,2e-07,,,1.7703403e-07,99999.0,2e-07,,,99999.0,,3.5843992e-07,0.002,
284,2017,LUBRI_GREASE,LUBRI_GREASE,,,,,,,,,,,,,0.0002,0.0002,,,,,
285,2017,LUBRI_GREASE,,CO2e_IPPU,,,,2.948e-05,,,,,,,,,,,,,,
286,2017,LUBRI_GREASE,,,0.0002,,,,2e-08,2e-08,,,1.7703403e-08,0.0002,2e-08,,,0.0002,,3.5843992e-08,0.0002,
287,2017,LUBRI_OILS,LUBRI_OILS,,,,,,,,,,,,,0.0246,0.0246,,,,,
288,2017,LUBRI_OILS,,CO2e_IPPU,,,,0.01450416,,,,,,,,,,,,,,
289,2017,LUBRI_OILS,,,0.0246,,,,2.46e-06,2.46e-06,,,2.1775185e-06,0.0246,2.46e-06,,,0.0246,,4.408811e-06,0.0246,
290,2017,PARAFFIN,PARAFFIN,,,,,,,,,,,,,0.0027,0.0027,,,,,
291,2017,PARAFFIN,,CO2e_IPPU,,,,0.00159192,,,,,,,,,,,,,,
292,2017,PARAFFIN,,,0.0027,,,,2.7e-07,2.7e-07,,,2.3899594e-07,0.0027,2.7e-07,,,0.0027,,4.838939e-07,0.0027,
293,2017,PROD_CEM,CEM_PROD,,,,,,,,,,,,,1.9733,1.9733,,,,,
294,2017,PROD_CEM,CLK_PROD,,,,,,,,,,,,,,,,,,,1.38131
295,2017,PROD_CEM,RAW_MAT_CEM,,,,,,,,,,,,,,,,,,,0.59199
296,2017,PROD_CEM,,,99999.0,,,,0.00019733,0.00019733,,,0.00017467062,99999.0,0.00019733,,,99999.0,,0.00035365475,1.9733,
297,2017,PROD_CLK_TRAD,CLK_PROD,,,,,,,,,,,,,1.38131,1.38131,,,,,
298,2017,PROD_CLK_TRAD,RAW_MAT_CLK,,,,,,,,,,,,,,,,,,,1.38131
299,2017,PROD_CLK_TRAD,,CO2e_IPPU,,,,0.71869836,,,,,,,,,,,,,,
300,2017,PROD_CLK_TRAD,,,99999.0,,,,0.000138131,0.000138131,,,0.00012226944,99999.0,0.000138131,,,99999.0,,0.00024755832,1.38131,
301,2017,RAW_MAT_CEM,RAW_MAT_CEM,,,,,,,,,,,,,0.59199,0.59199,,,,,
302,2017,RAW_MAT_CEM,,,99999.0,,,,5.9199e-05,5.9199e-05,,,5.2401187e-05,99999.0,5.9199e-05,,,99999.0,,0.00010609642,0.59199,
303,2017,RAW_MAT_CLK,RAW_MAT_CLK,,,,,,,,,,,,,1.38131,1.38131,,,,,
304,2017,RAW_MAT_CLK,,,99999.0,,,,0.000138131,0.000138131,,,0.00012226944,99999.0,0.000138131,,,99999.0,,0.00024755832,1.38131,
305,2017,SF6_USE,SF6_USE,,,,,,,,,,,,,0.0164,0.0164,,,,,
306,2017,SF6_USE,,CO2e_IPPU,,,,0.00039196,,,,,,,,,,,,,,
307,2017,SF6_USE,,,0.0164,,,,1.64e-06,1.64e-06,,,1.451679e-06,0.0164,1.64e-06,,,0.0164,,2.9392074e-06,0.0164,
308,2017,T5AEROSOLSIPPU,AEROSOLS,,,,,,,,,,,,,,,,,,,0.0002
309,2017,T5AEROSOLSIPPU,E5IPPUAEROSOLS,,,,,,,,,,,,,0.0002,0.0002,,,,,
310,2017,T5AEROSOLSIPPU,,,99999.0,,,,2e-08,2e-08,,,1.7703403e-08,99999.0,2e-08,,,99999.0,,3.5843992e-08,0.0002,
311,2017,T5CARBIDE_PRODIPPU,CARBIDE_PROD,,,,,,,,,,,,,,,,,,,0.0003
312,2017,T5CARBIDE_PRODIPPU,E5IPPUCARBIDE_PROD,,,,,,,,,,,,,0.0003,0.0003,,,,,
313,2017,T5CARBIDE_PRODIPPU,,,99999.0,,,,3e-08,3e-08,,,2.6555104e-08,99999.0,3e-08,,,99999.0,,5.3765988e-08,0.0003,
314,2017,T5CARBONATEIPPU,CARBONATE,,,,,,,,,,,,,,,,,,,0.0101
315,2017,T5CARBONATEIPPU,E5IPPUCARBONATE,,,,,,,,,,,,,0.0101,0.0101,,,,,
316,2017,T5CARBONATEIPPU,,,99999.0,,,,1.01e-06,1.01e-06,,,8.9402184e-07,99999.0,1.01e-06,,,99999.0,,1.8101216e-06,0.0101,
317,2017,T5CEM_PRODIND,CEM_PROD,,,,,,,,,,,,,,,,,,,1.9733
318,2017,T5CEM_PRODIND,E5INDCEM_PROD,,,,,,,,,,,,,1.9733,1.9733,,,,,
319,2017,T5CEM_PRODIND,,,99999.0,,,,0.00019733,0.00019733,,,0.00017467062,99999.0,0.00019733,,,99999.0,,0.00035365475,1.9733,
320,2017,T5FIRE_PROTIPPU,E5IPPUFIRE_PROT,,,,,,,,,,,,,0.0006,0.0006,,,,,
321,2017,T5FIRE_PROTIPPU,FIRE_PROT,,,,,,,,,,,,,,,,,,,0.0006
322,2017,T5FIRE_PROTIPPU,,,99999.0,,,,6e-08,6e-08,,,5.3110208e-08,99999.0,6e-08,,,99999.0,,1.0753198e-07,0.0006,
323,2017,T5FLUOR_GLASSIPPU,E5IPPUFLUOR_GLASS,,,,,,,,,,,,,0.002,0.002,,,,,
324,2017,T5FLUOR_GLASSIPPU,FLUOR_GLASS,,,,,,,,,,,,,,,,,,,0.002
325,2017,T5FLUOR_GLASSIPPU,,,99999.0,,,,2e-07,2e-07,,,1.7703403e-07,99999.0,2e-07,,,99999.0,,3.5843992e-07,0.002,
326,2017,T5GLASS_PRODIPPU,E5IPPUGLASS_PROD,,,,,,,,,,,,,0.0167,0.0167,,,,,
327,2017,T5GLASS_PRODIPPU,GLASS_PROD,,,,,,,,,,,,,,,,,,,0.0167
328,2017,T5GLASS_PRODIPPU,,,99999.0,,,,1.67e-06,1.67e-06,,,1.4782341e-06,99999.0,1.67e-06,,,99999.0,,2.9929734e-06,0.0167,
329,2017,T5LIME_PRODIPPU,E5IPPULIME_PROD,,,,,,,,,,,,,0.002,0.002,,,,,
330,2017,T5LIME_PRODIPPU,LIME_PROD,,,,,,,,,,,,,,,,,,,0.002
331,2017,T5LIME_PRODIPPU,,,99999.0,,,,2e-07,2e-07,,,1.7703403e-07,99999.0,2e-07,,,99999.0,,3.5843992e-07,0.002,
332,2017,T5LUBRI_GREASEIPPU,E5IPPULUBRI_GREASE,,,,,,,,,,,,,0.0002,0.0002,,,,,
333,2017,T5LUBRI_GREASEIPPU,LUBRI_GREASE,,,,,,,,,,,,,,,,,,,0.0002
334,2017,T5LUBRI_GREASEIPPU,,,99999.0,,,,2e-08,2e-08,,,1.7703403e-08,99999.0,2e-08,,,99999.0,,3.5843992e-08,0.0002,
335,2017,T5LUBRI_OILSIPPU,E5IPPULUBRI_OILS,,,,,,,,,,,,,0.0246,0.0246,,,,,
336,2017,T5LUBRI_OILSIPPU,LUBRI_OILS,,,,,,,,,,,,,,,,,,,0.0246
337,2017,T5LUBRI_OILSIPPU,,,99999.0,,,,2.46e-06,2.46e-06,,,2.1775185e-06,99999.0,2.46e-06,,,99999.0,,4.408811e-06,0.0246,
338,2017,T5PARAFFINIPPU,E5IPPUPARAFFIN,,,,,,,,,,,,,0.0027,0.0027,,,,,
339,2017,T5PARAFFINIPPU,PARAFFIN,,,,,,,,,,,,,,,,,,,0.0027
340,2017,T5PARAFFINIPPU,,,99999.0,,,,2.7e-07,2.7e-07,,,2.3899594e-07,99999.0,2.7e-07,,,99999.0,,4.838939e-07,0.0027,
341,2017,T5REFR_ACIPPU,E5IPPUREFR_AC,,,,,,,,,,,,,0.6336,0.6336,,,,,
342,2017,T5REFR_ACIPPU,REFR_AC,,,,,,,,,,,,,,,,,,,0.6336
343,2017,T5REFR_ACIPPU,,,99999.0,,,,6.336e-05,6.336e-05,,,5.608438e-05,99999.0,6.336e-05,,,99999.0,,0.00011355377,0.6336,
344,2017,T5SF6_USEIPPU,E5IPPUSF6_USE,,,,,,,,,,,,,0.0164,0.0164,,,,,
345,2017,T5SF6_USEIPPU,SF6_USE,,,,,,,,,,,,,,,,,,,0.0164
346,2017,T5SF6_USEIPPU,,,99999.0,,,,1.64e-06,1.64e-06,,,1.451679e-06,99999.0,1.64e-06,,,99999.0,,2.9392074e-06,0.0164,
347,2017,,E5INDCEM_PROD,,,,,,,,1.9733,,,,,,,,,,,
348,2017,,E5IPPUAEROSOLS,,,,,,,,0.0002,,,,,,,,,,,
349,2017,,E5IPPUCARBIDE_PROD,,,,,,,,0.0003,,,,,,,,,,,
350,2017,,E5IPPUCARBONATE,,,,,,,,0.0101,,,,,,,,,,,
351,2017,,E5IPPUFIRE_PROT,,,,,,,,0.0006,,,,,,,,,,,
352,2017,,E5IPPUFLUOR_GLASS,,,,,,,,0.002,,,,,,,,,,,
353,2017,,E5IPPUGLASS_PROD,,,,,,,,0.0167,,,,,,,,,,,
354,2017,,E5IPPULIME_PROD,,,,,,,,0.002,,,,,,,,,,,
355,2017,,E5IPPULUBRI_GREASE,,,,,,,,0.0002,,,,,,,,,,,
356,2017,,E5IPPULUBRI_OILS,,,,,,,,0.0246,,,,,,,,,,,
357,2017,,E5IPPUPARAFFIN,,,,,,,,0.0027,,,,,,,,,,,
358,2017,,E5IPPUREFR_AC,,,,,,,,0.6336,,,,,,,,,,,
359,2017,,E5IPPUSF6_USE,,,,,,,,0.0164,,,,,,,,,,,
360,2017,,,CO2e_IPPU,,1.3948364,,,,,,,,,,,,,,,,
361,2017,,,,,,,,,,,0.00012528889,,,,,,,0.0015627999,,,
362,2017,,,,,,,,,,,5.3695238e-05,,,,,,,0.0015627999,,,
363,2017,,,,,,,,,,,1.814059e-07,,,,,,,0.0015627999,,,
364,2017,,,,,,,,,,,1.5147392e-06,,,,,,,0.0015627999,,,
365,2017,,,,,,,,,,,9.1609977e-07,,,,,,,0.0015627999,,,
366,2017,,,,,,,,,,,2.7210884e-08,,,,,,,0.0015627999,,,
367,2017,,,,,,,,,,,2.2312925e-06,,,,,,,0.0015627999,,,
368,2017,,,,,,,,,,,1.814059e-08,,,,,,,0.0015627999,,,
369,2017,,,,,,,,,,,2.4489796e-07,,,,,,,0.0015627999,,,
370,2017,,,,,,,,,,,5.7469388e-05,,,,,,,0.0015627999,,,
371,2017,,,,,,,,,,,5.4421769e-08,,,,,,,0.0015627999,,,
372,2017,,,,,,,,,,,1.814059e-08,,,,,,,0.0015627999,,,
373,2017,,,,,,,,,,,1.814059e-07,,,,,,,0.0015627999,,,
374,2017,,,,,,,,,,,1.4875283e-06,,,,,,,0.0015627999,,,
375,2017,,,,,,,,,,,0.00012528889,,,,,,,0.0015627999,,,
376,2017,,,,,,,,,,,0.00017898413,,,,,,,0.0015627999,,,
377,2017,,,,,,,,,,,0.00017898413,,,,,,,0.0015627999,,,
378,2017,,,,,,,,,,,1.814059e-07,,,,,,,0.0015627999,,,
379,2017,,,,,,,,,,,1.5147392e-06,,,,,,,0.0015627999,,,
380,2017,,,,,,,,,,,9.1609977e-07,,,,,,,0.0015627999,,,
381,2017,,,,,,,,,,,2.7210884e-08,,,,,,,0.0015627999,,,
382,2017,,,,,,,,,,,2.2312925e-06,,,,,,,0.0015627999,,,
383,2017,,,,,,,,,,,1.814059e-08,,,,,,,0.0015627999,,,
384,2017,,,,,,,,,,,2.4489796e-07,,,,,,,0.0015627999,,,
385,2017,,,,,,,,,,,5.7469388e-05,,,,,,,0.0015627999,,,
386,2017,,,,,,,,,,,5.4421769e-08,,,,,,,0.0015627999,,,
387,2017,,,,,,,,,,,1.814059e-08,,,,,,,0.0015627999,,,
388,2017,,,,,,,,,,,1.814059e-07,,,,,,,0.0015627999,,,
389,2017,,,,,,,,,,,1.4875283e-06,,,,,,,0.0015627999,,,
390,2018,AEROSOLS,AEROSOLS,,,,,,,,,,,,,0.0002,0.0002,,,,,
391,2018,AEROSOLS,,CO2e_IPPU,,,,0.0002,,,,,,,,,,,,,,
392,2018,AEROSOLS,,,0.0002,,,,2e-08,2e-08,,,1.6860384e-08,0.0002,2e-08,,,0.0002,,3.4137135e-08,0.0002,
393,2018,CARBIDE_PROD,CARBIDE_PROD,,,,,,,,,,,,,0.0003,0.0003,,,,,
394,2018,CARBIDE_PROD,,CO2e_IPPU,,,,0.00033,,,,,,,,,,,,,,
395,2018,CARBIDE_PROD,,,0.0003,,,,3e-08,3e-08,,,2.5290575e-08,0.0003,3e-08,,,0.0003,,5.1205703e-08,0.0003,
396,2018,CARBONATE,CARBONATE,,,,,,,,,,,,,0.0107,0.0107,,,,,
397,2018,CARBONATE,,CO2e_IPPU,,,,0.00443943,,,,,,,,,,,,,,
398,2018,CARBONATE,,,0.0107,,,,1.07e-06,1.07e-06,,,9.0203052e-07,0.0107,1.07e-06,,,0.0107,,1.8263367e-06,0.0107,
399,2018,FIRE_PROT,FIRE_PROT,,,,,,,,,,,,,0.0006,0.0006,,,,,
400,2018,FIRE_PROT,,CO2e_IPPU,,,,0.0006,,,,,,,,,,,,,,
401,2018,FIRE_PROT,,,0.0006,,,,6e-08,6e-08,,,5.0581151e-08,0.0006,6e-08,,,0.0006,,1.0241141e-07,0.0006,
402,2018,FLUOR_GLASS,FLUOR_GLASS,,,,,,,,,,,,,0.002,0.002,,,,,
403,2018,FLUOR_GLASS,,CO2e_IPPU,,,,0.002,,,,,,,,,,,,,,
404,2018,FLUOR_GLASS,,,0.002,,,,2e-07,2e-07,,,1.6860384e-07,0.002,2e-07,,,0.002,,3.4137135e-07,0.002,
405,2018,GLASS_PROD,GLASS_PROD,,,,,,,,,,,,,0.0176,0.0176,,,,,
406,2018,GLASS_PROD,,CO2e_IPPU,,,,0.0176,,,,,,,,,,,,,,
407,2018,GLASS_PROD,,,0.0176,,,,1.76e-06,1.76e-06,,,1.4837137e-06,0.0176,1.76e-06,,,0.0176,,3.0040679e-06,0.0176,
408,2018,IMP_REFR_AC,REFR_AC,,,,,,,,,,,,,0.6336,0.6336,,,,,
409,2018,IMP_REFR_AC,,CO2e_IPPU,,,,0.6336,,,,,,,,,,,,,,
410,2018,IMP_REFR_AC,,,0.6336,,,,6.336e-05,6.336e-05,,,5.3413695e-05,0.6336,6.336e-05,,,0.6336,,0.00010814645,0.6336,
411,2018,LIME_PROD,LIME_PROD,,,,,,,,,,,,,0.002,0.002,,,,,
412,2018,LIME_PROD,,CO2e_IPPU,,,,0.002,,,,,,,,,,,,,,
413,2018,LIME_PROD,,,99999.0,,,,2e-07,2e-07,,,1.6860384e-07,99999.0,2e-07,,,99999.0,,3.4137135e-07,0.002,
414,2018,LUBRI_GREASE,LUBRI_GREASE,,,,,,,,,,,,,0.0002,0.0002,,,,,
415,2018,LUBRI_GREASE,,CO2e_IPPU,,,,2.948e-05,,,,,,,,,,,,,,
416,2018,LUBRI_GREASE,,,0.0002,,,,2e-08,2e-08,,,1.6860384e-08,0.0002,2e-08,,,0.0002,,3.4137135e-08,0.0002,
417,2018,LUBRI_OILS,LUBRI_OILS,,,,,,,,,,,,,0.0261,0.0261,,,,,
418,2018,LUBRI_OILS,,CO2e_IPPU,,,,0.01538856,,,,,,,,,,,,,,
419,2018,LUBRI_OILS,,,0.0261,,,,2.61e-06,2.61e-06,,,2.20028e-06,0.0261,2.61e-06,,,0.0261,,4.4548962e-06,0.0261,
420,2018,PARAFFIN,PARAFFIN,,,,,,,,,,,,,0.0028,0.0028,,,,,
421,2018,PARAFFIN,,CO2e_IPPU,,,,0.00165088,,,,,,,,,,,,,,
422,2018,PARAFFIN,,,0.0028,,,,2.8e-07,2.8e-07,,,2.3604537e-07,0.0028,2.8e-07,,,0.0028,,4.779199e-07,0.0028,
423,2018,PROD_CEM,CEM_PROD,,,,,,,,,,,,,1.9978,1.9978,,,,,
424,2018,PROD_CEM,CLK_PROD,,,,,,,,,,,,,,,,,,,1.39846
425,2018,PROD_CEM,RAW_MAT_CEM,,,,,,,,,,,,,,,,,,,0.59934
426,2018,PROD_CEM,,,99999.0,,,,0.00019978,0.00019978,,,0.00016841837,99999.0,0.00019978,,,99999.0,,0.00034099585,1.9978,
427,2018,PROD_CLK_TRAD,CLK_PROD,,,,,,,,,,,,,1.39846,1.39846,,,,,
428,2018,PROD_CLK_TRAD,RAW_MAT_CLK,,,,,,,,,,,,,,,,,,,1.39846
429,2018,PROD_CLK_TRAD,,CO2e_IPPU,,,,0.72762153,,,,,,,,,,,,,,
430,2018,PROD_CLK_TRAD,,,99999.0,,,,0.000139846,0.000139846,,,0.00011789286,99999.0,0.000139846,,,99999.0,,0.00023869709,1.39846,
431,2018,RAW_MAT_CEM,RAW_MAT_CEM,,,,,,,,,,,,,0.59934,0.59934,,,,,
432,2018,RAW_MAT_CEM,,,99999.0,,,,5.9934e-05,5.9934e-05,,,5.0525511e-05,99999.0,5.9934e-05,,,99999.0,,0.00010229875,0.59934,
433,2018,RAW_MAT_CLK,RAW_MAT_CLK,,,,,,,,,,,,,1.39846,1.39846,,,,,
434,2018,RAW_MAT_CLK,,,99999.0,,,,0.000139846,0.000139846,,,0.00011789286,99999.0,0.000139846,,,99999.0,,0.00023869709,1.39846,
435,2018,SF6_USE,SF6_USE,,,,,,,,,,,,,0.0167,0.0167,,,,,
436,2018,SF6_USE,,CO2e_IPPU,,,,0.00039913,,,,,,,,,,,,,,
437,2018,SF6_USE,,,0.0167,,,,1.67e-06,1.67e-06,,,1.407842e-06,0.0167,1.67e-06,,,0.0167,,2.8504508e-06,0.0167,
438,2018,T5AEROSOLSIPPU,AEROSOLS,,,,,,,,,,,,,,,,,,,0.0002
439,2018,T5AEROSOLSIPPU,E5IPPUAEROSOLS,,,,,,,,,,,,,0.0002,0.0002,,,,,
440,2018,T5AEROSOLSIPPU,,,99999.0,,,,2e-08,2e-08,,,1.6860384e-08,99999.0,2e-08,,,99999.0,,3.4137135e-08,0.0002,
441,2018,T5CARBIDE_PRODIPPU,CARBIDE_PROD,,,,,,,,,,,,,,,,,,,0.0003
442,2018,T5CARBIDE_PRODIPPU,E5IPPUCARBIDE_PROD,,,,,,,,,,,,,0.0003,0.0003,,,,,
443,2018,T5CARBIDE_PRODIPPU,,,99999.0,,,,3e-08,3e-08,,,2.5290575e-08,99999.0,3e-08,,,99999.0,,5.1205703e-08,0.0003,
444,2018,T5CARBONATEIPPU,CARBONATE,,,,,,,,,,,,,,,,,,,0.0107
445,2018,T5CARBONATEIPPU,E5IPPUCARBONATE,,,,,,,,,,,,,0.0107,0.0107,,,,,
446,2018,T5CARBONATEIPPU,,,99999.0,,,,1.07e-06,1.07e-06,,,9.0203052e-07,99999.0,1.07e-06,,,99999.0,,1.8263367e-06,0.0107,
447,2018,T5CEM_PRODIND,CEM_PROD,,,,,,,,,,,,,,,,,,,1.9978
448,2018,T5CEM_PRODIND,E5INDCEM_PROD,,,,,,,,,,,,,1.9978,1.9978,,,,,
449,2018,T5CEM_PRODIND,,,99999.0,,,,0.00019978,0.00019978,,,0.00016841837,99999.0,0.00019978,,,99999.0,,0.00034099585,1.9978,
450,2018,T5FIRE_PROTIPPU,E5IPPUFIRE_PROT,,,,,,,,,,,,,0.0006,0.0006,,,,,
451,2018,T5FIRE_PROTIPPU,FIRE_PROT,,,,,,,,,,,,,,,,,,,0.0006
452,2018,T5FIRE_PROTIPPU,,,99999.0,,,,6e-08,6e-08,,,5.0581151e-08,99999.0,6e-08,,,99999.0,,1.0241141e-07,0.0006,
453,2018,T5FLUOR_GLASSIPPU,E5IPPUFLUOR_GLASS,,,,,,,,,,,,,0.002,0.002,,,,,
454,2018,T5FLUOR_GLASSIPPU,FLUOR_GLASS,,,,,,,,,,,,,,,,,,,0.002
455,2018,T5FLUOR_GLASSIPPU,,,99999.0,,,,2e-07,2e-07,,,1.6860384e-07,99999.0,2e-07,,,99999.0,,3.4137135e-07,0.002,
456,2018,T5GLASS_PRODIPPU,E5IPPUGLASS_PROD,,,,,,,,,,,,,0.0176,0.0176,,,,,
457,2018,T5GLASS_PRODIPPU,GLASS_PROD,,,,,,,,,,,,,,,,,,,0.0176
458,2018,T5GLASS_PRODIPPU,,,99999.0,,,,1.76e-06,1.76e-06,,,1.4837137e-06,99999.0,1.76e-06,,,99999.0,,3.0040679e-06,0.0176,
459,2018,T5LIME_PRODIPPU,E5IPPULIME_PROD,,,,,,,,,,,,,0.002,0.002,,,,,
460,2018,T5LIME_PRODIPPU,LIME_PROD,,,,,,,,,,,,,,,,,,,0.002
461,2018,T5LIME_PRODIPPU,,,99999.0,,,,2e-07,2e-07,,,1.6860384e-07,99999.0,2e-07,,,99999.0,,3.4137135e-07,0.002,
462,2018,T5LUBRI_GREASEIPPU,E5IPPULUBRI_GREASE,,,,,,,,,,,,,0.0002,0.0002,,,,,
463,2018,T5LUBRI_GREASEIPPU,LUBRI_GREASE,,,,,,,,,,,,,,,,,,,0.0002
464,2018,T5LUBRI_GREASEIPPU,,,99999.0,,,,2e-08,2e-08,,,1.6860384e-08,99999.0,2e-08,,,99999.0,,3.4137135e-08,0.0002,
465,2018,T5LUBRI_OILSIPPU,E5IPPULUBRI_OILS,,,,,,,,,,,,,0.0261,0.0261,,,,,
466,2018,T5LUBRI_OILSIPPU,LUBRI_OILS,,,,,,,,,,,,,,,,,,,0.0261
467,2018,T5LUBRI_OILSIPPU,,,99999.0,,,,2.61e-06,2.61e-06,,,2.20028e-06,99999.0,2.61e-06,,,99999.0,,4.4548962e-06,0.0261,
468,2018,T5PARAFFINIPPU,E5IPPUPARAFFIN,,,,,,,,,,,,,0.0028,0.0028,,,,,
469,2018,T5PARAFFINIPPU,PARAFFIN,,,,,,,,,,,,,,,,,,,0.0028
470,2018,T5PARAFFINIPPU,,,99999.0,,,,2.8e-07,2.8e-07,,,2.3604537e-07,99999.0,2.8e-07,,,99999.0,,4.779199e-07,0.0028,
471,2018,T5REFR_ACIPPU,E5IPPUREFR_AC,,,,,,,,,,,,,0.6336,0.6336,,,,,
472,2018,T5REFR_ACIPPU,REFR_AC,,,,,,,,,,,,,,,,,,,0.6336
473,2018,T5REFR_ACIPPU,,,99999.0,,,,6.336e-05,6.336e-05,,,5.3413695e-05,99999.0,6.336e-05,,,99999.0,,0.00010814645,0.6336,
